idSekolah,kodeSekolah,komiteId,kepsekId,operatorId,namaSekolah,emailSekolah,status,alamat,kecamatan,kodePos,telpon,nss,instansiPemberiIzin,nomorSuratIzin,tglSuratIzin,akreditasi,angkaAkreditasi,tahuAkreditasi,lembagaMeaungi,subRayon
2788,35-0492,,,,SD NEGERI BABAKAN 01,sdnbabakan01.dapodik@gmail.com,Negeri,,Kramat,52181,85742799191,101032816010,,,,,0,0,,13
2789,35-0494,,,,SD NEGERI BANGUNGALIH 01,sdnbangungalih01.kramat@gmail.com,Negeri,Jl. H. Nur Pilangbango Bangungalih Rt 06/Rw 01,Kramat,52181,0,101032816008,Dinas Perijinan Terpadu Satu Pintu,421.2/025/42/85,1 Agustus 1985,B,83,2021,Dinas Subsidi / Bantuan dan Administrasi Per Sekolahan Dinas P dan K Provinsi Daerah Tingkat I Jawa Tengah,13
2790,35-0495,,,,SD NEGERI BANGUNGALIH 02,sdnbangungalihdua@gmail.com,Negeri,Jalan Raya Bangungalih,Kramat,52181,81326813478,101032816026,,421.2/0259/ /42/85,01/08/85,A,91,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,13
2791,35-0496,,,,SD NEGERI BONGKOK 01,bongkok_satu@yahoo.co.id,Negeri,Jl. Melati No. 25 Bongkok - Kec. Kramat - Kab. Tegal,Kramat,52181,85325103418,101032816006,Gubenur Kepala Daerah Tingkat I Jawa Tengah,421.2/025/42/85,1Agustus 1985,A,91,2017,Dinas Pendidikan dan Kebudayaan,13
2792,35-0497,,,,SD NEGERI BONGKOK 02,sdn.bongkok02@gmail.com,Negeri,Jl. Melati Desa Bongkok Kec. Kramat Kab. Tegal,Kramat,52181,0,101032816020,An.GUBERNUR DAERAH TK.I JAWA TENGAH DINAS PENDIDIKAN DAN KEBUDAYAAN PROVINSI JAWA TENGAH,421.2/025/2/85,1 AGUSTUS 1985,B,82,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,13
2793,35-0499,,,,SD NEGERI DAMPYAK 01,sdnegeridampyak01@gmail.com,Negeri,"Jl. Belimbing no.7, Dampyak",Kramat,52181,81328520722,101032816019,Dinas DIKBUD Kab. Tegal,,,B,83,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,13
2794,35-0500,,,,SD NEGERI DAMPYAK 02,sdndampyak02@gmail.com,Negeri,Jalan Melati Gang 1 No. 77 Dampyak,Kramat,52181,0,101032816041,,,,A,0,0,,13
2795,35-0501,,,,SD NEGERI DINUK,sdndinuk@gmail.com,Negeri,Jl. Pelita,Kramat,52181,0,101032816002,,,,B,0,0,,13
2796,35-0502,,,,SD NEGERI JATILAWANG 01,sdn.jatilawang1@gmail.com,Negeri,Jl. Projosumarto I Desa Jatilawang Kec. Kramat Kab. Tegal,Kramat,52181,0,101032816017,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /42/85.,1 AGUSTUS 1985,B,83,2017,KEPALA DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,13
2797,35-0503,,,,SD NEGERI JATILAWANG 02,sdjatilawang02@gmail.com,Negeri,,Kramat,52181,0,101032816037,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /42/85.,1 AGUSTUS 1985,A,91,2017,KEPALA DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,13
2798,35-0504,,,,SD NEGERI KEMANTRAN 01,sdnkemantran01@gmail.com,Negeri,"Jalan Kepodang No. 16, Kemantran. Kecamatan Kramat Kabupaten Tegal",Kramat,52181,0,101032816009,,,,,0,0,,13
2799,35-0505,,,,SD NEGERI KEMANTRAN 02,sdnkemantran02@gmail.com,Negeri,Jl. Kepodang No.17Kemantran Kramat Tegal,Kramat,52181,0,101032816025,An.GUBERNUR KEPALADAERAH TK.I JAWA TENGAH KEPALA DINAS P &amp; K PROVINSIDAERAH TK.I JAWA TENGAH,421.2/025/30/1985,1 AGUSTUS 1985,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,13
2800,35-0506,,,,SD NEGERI KEMUNING,sdnkemuning32@gmail.com,Negeri,Jl. Desa Kemuning,Kramat,52181,85742911029,101032816013,,,,,0,0,,13
2801,35-0508,,,,SD NEGERI KEPUNDUHAN 01,sdnkepunduhan01@gmail.com,Negeri,Jalan Beringin Desa Kepunduhan,Kramat,52181,0,101032816011,,,,B,81,2021,,13
2802,35-0509,,,,SD NEGERI KERTAHARJA 01,sd.kertahaja01@yahoo.com,Negeri,JL. NUSA INDAH NO 15,Kramat,52181,283324246,101032816007,DINAS PERIJINAN TERPADU SATU PINTU,,,B,90,2017,,13
2803,35-0510,,,,SD NEGERI KERTAHARJA 02,sdnkertaharja02@gmail.com,Negeri,Jl. Beringin No. 22 RT 01 RW 01 Desa Kertaharja,Kramat,52181,0,101032816031,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/031/42/85,1 AGUSTUS 1985,A,91,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN,13
2804,35-0511,,,,SD NEGERI KERTAYASA 01,sdnkertayasanolsatu@gmail.com,Negeri,Jl. Mawar No.04 Desa Kertayasa RT 05 / RW 03 Kec. Kramat Kab. Tegal,Kramat,52181,811261276,101032816005,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.1/025/ /42/85,1 Agustus 1985,B,85,2017,Dinas Pendidikan dan Kebudayaan,13
2805,35-0512,,,,SD NEGERI KERTAYASA 02,sdnegerikertayasa02kramat@gmail.com,Negeri,Jl. Cempaka RT.02 / RW. II Desa Kertayasa Kec. Kramat Kab. Tegal,Kramat,52181,85786933499,101032816023,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,42.1/025/ /42/85,1 Agustus 1985,B,88,2017,Dinas Pendidikan dan Kebudayaan,13
2806,35-0513,,,,SD NEGERI KERTAYASA 03,sdnkertayasa03@gmail.com,Negeri,Jl. Kenanga No. 1,Kramat,52181,82324149773,101032816029,,,,B,84,2018,,13
2807,35-0514,,,,SD NEGERI KERTAYASA 04,sdn.kertayasa04@gmail.com,Negeri,Jl. Simpang Tiga No. 383 Tangglog Kertayasa Kec. Kramat,Kramat,52181,85842243862,101032816042,DINAS PERIJINAN TERPADU SATU PINTU,,,B,0,0,,13
2808,35-0515,,,,SD NEGERI KERTAYASA 05,sdnegerikertayasa05@gmail.com,Negeri,Jl.Kenanga No.01 Desa Kertayasa Rt.07 Rw.01 Kecamatan Kramat Kabupaten Tegal,Kramat,52181,0,101032816047,DINAS PERIJINAN TERPADU SATU PINTU,,,B,81,2020,,13
2809,35-0516,,,,SD NEGERI KETILENG 01,sdketileng1@gmail.com,Negeri,Jl. Kesambi Rt 04 / Rw 01 Ketileng,Kramat,52181,85786377555,101032816012,DINAS PERIJINAN TERPADU SATU ATAP,421.2/025/ /42/85,01/08/1985,B,82,2018,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,13
2810,35-0517,,,,SD NEGERI KETILENG 02,sd.ketileng2@gmail.com,Negeri,Jalan Sandrageni No. 3a Desa Ketileng,Kramat,52181,0,101032816036,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/42/85,1 AGUSTUS 1985,B,81,2017,KEPALA DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,13
2811,35-0518,,,,SD NEGERI KRAMAT 01,sdnegerikramat1@gmail.com,Negeri,"Jln. Raya Kramat KM 7 Desa Kramat Kec. Kramat Kab,. Tegal",Kramat,52181,85647455892,101032816001,,,,B,86,2019,,13
2812,35-0519,,,,SD NEGERI KRAMAT 02,kramatsdn2@gmail.com,Negeri,Jl.Raya Kramat km 10 kec. Kramat Kab. Tegal,Kramat,52181,85747771308,101032816021,,,,A,0,2017,,13
2813,35-0520,,,,SD NEGERI MARIBAYA 01,sdnmaribaya1@gmail.com,Negeri,Jalan Melati Desa Maribaya,Kramat,52181,0,101032816003,,421.2/025/VIII/42/85,01/01/57,B,87,2019,,13
2814,35-0521,,,,SD NEGERI MARIBAYA 02,sdmaribaya@gmail.com,Negeri,Jalan Pengasinan Desa Maribaya Kecamatan Kramat Kabupaten Tegal,Kramat,52181,0,101032816033,Dinas Perijinan Terpadu Satu,,,,0,0,,13
2815,35-0522,,,,SD NEGERI MEJASEM BARAT 01,sdmjsbrt01@gmail.com,Negeri,JL. SEMANGGI IV,Kramat,52181,0,101032816045,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,DIR.3/4435/56/IX/84,16 JULI 1997,A,91,2019,KEPALA DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,13
2816,35-0523,,,,SD NEGERI MEJASEM BARAT 02,sd.mejasembarat02@gmail.com,Negeri,"Jl. Pala 8, Mejasem Barat",Kramat,52181,0,101032816046,,,,B,85,2018,,13
2817,35-0524,,,,SD NEGERI MEJASEM BARAT 03,sdmejabar03@gmail.com,Negeri,Jl. Semanggi I Mejasem Barat,Kramat,52181,0,101032816048,,,,A,95,2019,,13
2818,35-0525,,,,SD NEGERI MEJASEM TIMUR 01,sdnmejasemtimur1@gmail.com,Negeri,"Jl. Karanganyar, Mejasem Timur Kec. Kramat Kab. Tegal",Kramat,52181,0,101032816004,,,,,0,0,,13
2819,35-0526,,,,SD NEGERI MEJASEM TIMUR 02,timurnoldua@gmail.com,Negeri,Jln Gili Satu No.390,Kramat,52181,0,101032816024,DINAS PERIJINAN TERPADU SATU PINTU,,,B,85,2017,,13
2820,35-0527,,,,SD NEGERI MUNJUNGAGUNG 02,sdnmunjungagung2gmail.com,Negeri,Jl. Jambanwatu No. 40,Kramat,52181,0,101032816032,,,,B,89,2021,,13
2821,35-0528,,,,SD NEGERI MUNJUNGAGUNG 01,sd.munjungagung01@gmail.com,Negeri,Jl. Garuda No. 12 Munjungagung - Kramat - Tegal,Kramat,52181,85923745519,101032816018,,421.2/025/42/85,,A,0,0,,13
2822,35-0531,,,,SD NEGERI PADAHARJA 01,sdnpadaharja1@gmail.com,NEGERI,JL Ketapang No.18 Padaharja,Kramat,52181,81902197734,101032816016,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /42/85.,1 AGUSTUS 1985,B,80,2016,KEPALA DINAS P DAN K PROVINSI DAERAH TINGKAT I JAWA TENGAH,13
2823,35-0532,,,,SD NEGERI PADAHARJA 02,sdn.padaharja02@yahoo.com,Negeri,Jl. Kesemen,Kramat,52181,0,0,,,,B,0,2017,,13
2824,35-0533,,,,SD NEGERI PLUMBUNGAN 01,sdnplumbungansatu@gmail.com,Negeri,Jl. Dipamulya No. 21 Desa Plumbungan,Kramat,52181,0,101032816040,Kepala Daerah TK. II/Gubernur,421-2/025/30/85,01-08-1985,B,84,2016,Dinas Pendidikan Dan Kebudayaan Kab. Tegal,13
2825,35-0535,,,,SD NEGERI TANJUNGHARJA 01,sdtanjungharja.01@gmail.com,Negeri,Jl. Kuweni Desa Tanjungharja Kecamatan Kramat Kabupaten Tegal,Kramat,52181,0,101032816015,Dinas Perijinan Terpadu Satu Pintu,421.2/025/ /42/85,1 Agustus 1985,B,82,2023,Dinas Pendidikan dan Kebudayaan,13
2826,35-0536,,,,SD NEGERI TANJUNGHARJA 02,sdntanjungharja2@yahoo.com,Negeri,"Jl. Beringin No. 253 Desa Tanjungharja, Kecamatan Kramat, Kabupaten Tegal",Kramat,52181,0,101032816027,DINAS PERIJINAN TERPADU SATU PINTU,,,B,0,2021,,13
2827,35-0537,,,,SD NEGERI TANJUNGHARJA 03,sdntanjungharja03@gmail.com,Negeri,Jl. Sudimara Ds. Tanjungharja,Kramat,52181,85385313869,101032816030,KEPALA DAERAH TINGKAT 1 JAWA TENGAH,421.2/025/42/85,1 Agustus 1985,B,88,2017,GUBERNUR,13
2828,35-0538,,,,SD BHAKTI MULIA,sd_bhakti.mulia@yahoo.com,Swasta,"Jl. Gereja No 1 Mejasem Barat, Tegal",Kramat,52181,85100318965,104032816050,SD BHAKTI MULIA,,,A,91,2019,,13
2829,35-0539,,,,SD MUHAMMADIYAH KEMANTRAN,sdmuhkemantran@gmail.com,Swasta,Jl. Garuda No.9 Kemantran,Kramat,52181,2834533850,104032816039,YAYASAN,30.111.4/A/2006,28 November 2006,A,95,2019,MUHAMMADIYAH,13
2830,35-0540,,,,SD MUHAMMADIYAH SULANG,sdm.sulang46@gmail.com,Swasta,Jl.Raya Sulang No.33 Sulang RT 06 RW 05 Mejasem Timur Kec.Kramat Kab.Tegal,Kramat,52181,2836146634,104032816058,Dinas Kecamatan Kramat,421.2/ 624,02/10/98,B,87,2,Dinas Dikbud Kabupaten Tegal,13
2831,35-0541,,,,SD NEGERI ADIWERNA 01,sdn_adiwerna01@yahoo.co.id,Negeri,Jl.Raya Singkil no.24,Adiwerna,52194,81391762595,101032811001,GUBERNUR TK.I JAWA TENGAH,421.2/025/ /56/85,1 AGUSTUS 1985,A,92,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KAB.TEGAL,14
2832,35-0542,,,,SD NEGERI ADIWERNA 02,sdnadiwerna02@gmail.com,Negeri,Jl. Ringin Ireng No. 49 Adiwerna-Tegal,Adiwerna,52194,0,10103281102,Gubernur Kepala Daerah TK.I Jawa Tengah,421.2/025/156/85,01-08-1985,A,91,2018,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,14
2833,35-0543,,,,SD NEGERI ADIWERNA 03,sdn.adiwerna3@gmail.com,Negeri,"Jl. Petung No. 24, Adiwerna",Adiwerna,52194,0,101032811016,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,S.D/KEP./PDK.6/11/15,01/01/73,A,87,2014,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2834,35-0545,,,,SD NEGERI ADIWERNA 05,adiwerna05sdn@gmail.com,Negeri,Jl. Raya Singkil No. 24 Adiwerna,Adiwerna,52194,2834541121,101032811026,Gubernur Kepala Daerah Tk.1 Jawa Tengah,640/1555/2009,01 Agustus 1985,B,0,2017,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,14
2835,35-0546,,,,SD NEGERI ADIWERNA 06,sdnadiwerna06@yahoo.co.id,Negeri,Jl.Pagenjahan Desa Adiwern Rt 26 Rw 04 Kec.Adiwerna -Tegal,Adiwerna,52194,0,101032811010,Gubernur Kepala Daerah Tingkat I Jawa Tengah,421.2/025/56/85,1985-08-01,A,91,2017,Dinas Dikbud Kab.Tegal,14
2836,35-0547,,,,SD NEGERI ADIWERNA 07,sdadiwerna07@gmail.com,Negeri,JLN . RAYA SINGKIL ADIWERNA,Adiwerna,52194,2833448230,101032811032,GUBERNUR KEPALA DAERAH TINGKAT 1 JAWA TENGAH,421.2/025/ /56/85,01 Agustus 1985,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2837,35-0548,,,,SD NEGERI BERSOLE 01,bersole01sdn@gmail.com,Negeri,"Jl. Raya Bersole, Desa Bersole Kecamatan Adiwerna Kab. Tegal",Adiwerna,52194,0,0,,,,,0,0,,14
2838,35-0549,,,,SD NEGERI BERSOLE 02,sdnbersole2@gmail.com,Negeri,Jl. Cempaka No. 56,Adiwerna,52194,0,0,,,,,0,0,,14
2839,35-0550,,,,SD NEGERI GUMALAR 01,sdgumalar01@gmail.com,Negeri,Jl. Gumalar - Ketanggungan,Adiwerna,52194,87830007964,1010328110006,,,,B,0,2017,,14
2840,35-0551,,,,SD NEGERI GUMALAR 02,sdngumalar2@gmail.com,Negeri,JL. Raya Gumalar,Adiwerna,52194,0,101032811080,,,,,0,0,,14
2841,35-0552,,,,SD NEGERI HARJOSARI KIDUL 01,harjosari_kidul01@yahoo.com,Negeri,Jalan Mbah Santri Desa Harjosari Kidul RT 12/03 Kec. Adiwerna Kab. Tegal,Adiwerna,52194,0,101032811008,PEMERINTAH PUSAT,421.2/025/ /56/85,1 Januari 1910,B,90,2018,PEMERINTAH PUSAT,14
2842,35-0553,,,,SD NEGERI HARJOSARI KIDUL 02,harjosarikiduldua@yahoo.co.id,Negeri,Jalan Mbah Ketoyan Desa Harjosari Kidul RT 22/05 Kec. Adiwerna,Adiwerna,52194,0,101032811042,,421.2/025/56/85,1 Agustus 1985,B,85,2017,,14
2843,35-0554,,,,SD NEGERI HARJOSARI LOR 01,sdnharjosarilor01@gmail.com,Negeri,desa harjosari lor kecamatan adiwerna kabupaten tegal,Adiwerna,52194,89606160347,10103211009,GUBERNUR KEPALA DAERAH TINGKAT 1,421.2/025/56/85,01-08-1985,B,82,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2844,35-0555,,,,SD NEGERI HARJOSARI LOR 02,sdnegeriharjosarilor@gmail.com,Negeri,Jl. Mengantipura Harjosari Lor Kecamatan Adiwerna Kabupaten Tegal,Adiwerna,52194,0,101032811030,GUBERNUR KEPALA DAERAH TINGKAT I PROVINSI JAWA TENGAH,421/025/56/85,18-03-1987,B,83,2016,DINAS P DAN K TINGKAT I PROVINSI JAWA TENGAH,14
2845,35-0556,,,,SD NEGERI HARJOSARI LOR 03,sdnharlor03@gmail.com,Negeri,Jl.Raya Barat Harjosari Lor RT.05 Rw.01 Adiwerna-Kab. Tegal 52194,Adiwerna,52194,0,101032811046,GUBENUR KEPALA DAERAH TINGKAT 1,421.2/025/56/85,1985-08-01,B,88,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2846,35-0558,,,,SD NEGERI HARJOSARI LOR 05,harjosarilor05sdn@yahoo.co.id,Negeri,Jl. Menganti Pura No.6 Harjosari Lor 05 Kecamatan Adiwerna Kabupaten Tegal,Adiwerna,52194,0,101032811059,KEPALA DINAS P dan K PROPINSI DAERAH TINGKAT I JAWA TENGAH,421.2/2/1987,18 MARET 1987,B,83,2021,Dinas P dan K Propinsi Daerah Tingkat I Jawa Tengah,14
2847,35-0559,,,,SD NEGERI KALIMATI 01,sdnkalimatisatu@gmail.com,NEGERI,"JL. KH. MANSYUR, DESA KALIMATI, KECAMATAN ADIWERNA, KABUPATEN TEGAL",Adiwerna,52194,85865524919,101032811018,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /56/85,1910-01-01,A,94,2021,DINAS DIKBUD KABUPATEN TEGAL,14
2848,35-0560,,,,SD NEGERI KALIMATI 02,sdnkalimatidua@gmail.com,Negeri,kemasan timur RT 16 RW 03 DS. KALIMATI,Adiwerna,52194,0,101032811044,GUBENUR TK I JAWA TENGAH,,01 Januari 2010,B,0,0,DINAS PENDIDIKAN DAN KEBUDAYAAN KAB. TEGAL,14
2849,35-0561,,,,SD NEGERI KALIWADAS 01,kaliwadassatu@yahoo.com,Negeri,Jl Sudanala Desa kaliwadas Kec Adiwerna Kab Tegal,Adiwerna,52194,0,101032811021,Gubernur Kepala Daerah Tingkat I Jawa Tengah,421.2/025/ /56/85,01 Agustus 1985,B,89,2019,Kepala Dinas P dan K Propinsi Daerah Tingkat I Jawa Tengah,14
2850,35-0562,,,,SD NEGERI KALIWADAS 02,sdn_kaliwadas02@yahoo.co.id,Negeri,"Jalan Raya Kaliwadas, Desa Kaliwadas, Kecamatan Adiwerna, Kabupaten Tegal",Adiwerna,52194,2833448041,101032811047,,,,,0,0,,14
2851,35-0563,,,,SD NEGERI KEDUNGSUKUN 01,sdn.kedungsukun01@yahoo.com,Negeri,Jl. Kresna Desa Kedungsukun,Adiwerna,52194,81818266589,0,Gubernur Kepala Daerah Tingkat 1,421.2/025/ /56/85,01 Agustus 1985,B,85,2019,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,14
2852,35-0565,,,,SD NEGERI LEMAHDUWUR 02,sdnlemahduwur02@gmail.com,Negeri,Jl. Industri Lemahduwur,Adiwerna,52194,0,101032811031,Pemerintah Daerah Kabupaten Tegal,421.2/025/ /56/85,01 Agustus 1985,B,85,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,14
2853,35-0566,,,,SD NEGERI LEMAHDUWUR 01,sdnlemahduwur01@gmail.com,Negeri,Jl. Sunan Amangkurat I Lemahduwur,Adiwerna,52194,85786733492,101032811003,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/--/56/85,1985-08-01,B,86,2019,DINAS DIKBUD KAB. TEGAL,14
2854,35-0567,,,,SD NEGERI LUMINGSER 01,sdnlumingsernol1@gmail.com,Negeri,"Jl. Kemiri No. 56, Lumingser",Adiwerna,52194,0,101032811002,,,,,0,0,,14
2855,35-0568,,,,SD NEGERI LUMINGSER 02,sdnlumingser02@gmail.com,Negeri,Jl. Pelur No.6,Adiwerna,52194,0,101032811048,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /56/85,01 AGUSTUS 1985,B,85,2018,DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,14
2856,35-0569,,,,SD NEGERI PAGEDANGAN 01,sdnegeripagedangan01@gmail.com,Negeri,Pagedangan,Adiwerna,52194,0,101032811011,GUBERNUR KEPALA DAERAH TINGKAT 1,421.2/025/56/85,01-08-1985,B,85,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2857,35-0570,,,,SD NEGERI PAGEDANGAN 02,pagedangansdn@yahoo.com,Negeri,Jl. Kuwusangka RT 23 RW 03 Desa Pagedangan,Adiwerna,52194,85727166407,101032811038,GUBERNUR KEPALA DAERAH TINGKAT I,421.2/025/56/85,,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2858,35-0571,,,,SD NEGERI PAGIYANTEN 01,sdnpagiyanten@gmail.com,Negeri,Desa Pagiyanten Rt. 05 Rw. 01 Kec. Adiwerna,Adiwerna,52194,8122745257,101032811005,GUBERNUR KEPALA DAERAH TINGKAT I,421.2/025/56,,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2859,35-0573,,,,SD NEGERI PAGIYANTEN 03,sdnpagiyanten03@gmail.com,Negeri,JL. KARANGANYAR,Adiwerna,52194,85741111819,101032811051,GUBERNUR KEPALA DAERAH TINGKAT 1,,,,0,0,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2860,35-0574,,,,SD NEGERI PECANGAKAN,sdnegeripecangakan2021@gmail.com,Negeri,Jalan Batasari - Pecangakan -Adiwerna - Tegal,Adiwerna,52194,0,101032811022,,,,B,0,2018,,14
2861,35-0575,,,,SD NEGERI PEDESLOHOR 01,pedeslohorsatusdn@gmail.com,Negeri,Jln. Rajawali Rt 11 Rw 03,Adiwerna,52194,81575321973,101032811015,GUBERNUR KEPALA DAERAH TINGKAT I,SR / Kep / PPK6 / 14 / 18,01 Januari 1951,B,85,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2862,35-0576,,,,SD NEGERI PEDESLOHOR 02,sdnpedeslohor2@gmail.com,Negeri,Jln. Perkutut Dukuh Gambaran Pedeslohor 02,Adiwerna,52194,82329347335,101032811050,GUBERNUR KEPALA DAERAH TINGKAT 1,421.2/025/56/85,,,0,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2863,35-0577,,,,SD NEGERI PENARUKAN 01,sdnpenarukan01@gmail.com,Negeri,Jl. Raya P:enarukan,Adiwerna,52194,0,101032811014,Pemerintah Daerah Kabupaten Tegal,421.2/025/ /56/85,01 Agustus 1985,B,83,2018,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,14
2864,35-0578,,,,SD NEGERI PENARUKAN 02,sdnpenarukan2@gmail.com,Negeri,,Adiwerna,52194,283446242,101032811034,GUBERNUR KEPALA DAERAH TINGKAT 1,421.2/025/56/85,,B,83,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,14
2865,35-0579,,,,SD NEGERI PENARUKAN 03,sdn_penarukan03@yahoo.com,Negeri,JL.SIDAMULYA PENARUKAN,Adiwerna,52194,85742758450,101032811053,GUBERNUR KEPALA DAERAH TINGKAT I,421.2/025/ /56/85,,B,89,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,14
2866,35-0582,,,,SD NEGERI PESAREAN 03,sdpesarean3@gmail.com,Negeri,Jalan Singkil Barat,Adiwerna,52194,0,101032811056,Kepala Daerah Tk 1 Propinsi Jawa Tengah,421.2/025/56/85,01/08/1985,A,92,2019,Dinas Pendidikan dan Kebudayaan,14
2867,35-0583,,,,SD NEGERI TEMBOK BANJARAN 01,sdntembokbanjaransatu@gmail.com,Negeri,Jalan Raya Selatan Banjaran - Desa Tembok Banjaran,Adiwerna,52194,283446397,101032811004,Kementerian Pendidikan dan Kebudayaan,421.2/025/ / 56/85,01/08/1985,A,91,2021,Kementerian Pendidikan dan Kebudayaan,14
2868,35-0585,,,,SD NEGERI TEMBOK BANJARAN 03,tembokbanjaran03sdn@gmail.com,Negeri,Gang Katesan 1 Tembok Banjaran,Adiwerna,52194,895341999105,101032811045,,,,A,91,2021,Kementerian Pendidikan dan Kebudayaan,14
2869,35-0586,,,,SD NEGERI TEMBOK KIDUL 01,tembokkidulsdn@gmail.com,Negeri,Jl. Garuda Desa Tembok Kidul Kec. Adiwerna Kab. Tegal,Adiwerna,52194,0,101032811009,Kementrian Pendidikan dan Kebudayaan,421.2/025/56/85,1 JANUARI 1910,A,91,2021,Kementrian Pendidikan dan Kebudayaan,14
2870,35-0588,,,,SD NEGERI TEMBOK LOR,sdntemboklor@gmail.com,Negeri,JL. Raya Barat Tembok Lor,Adiwerna,52194,0,101032811019,Kementerian Pendidikan dan Kebudayaan,421.2/025/56/70,01-08-1970,B,86,2021,Kementerian Pendidikan dan Kebudayaan,14
2871,35-0589,,,,SD NEGERI TEMBOK LUWUNG 01,sd.tembokluwung01@yahoo.com,Negeri,Jl. Cemara Sewu RT 21 RW 05 Desa Tembok Luwung,Adiwerna,52194,4542595,101032811020,Kementerian Pendidikan dan Kebudayaan,SD/Kep /PDK/6/4/15,18/07/1973,B,82,2021,Kementerian Pendidikan dan Kebudayaan,14
2872,35-0590,,,,SD NEGERI TEMBOK LUWUNG 02,sdnegeritembokluwung02@gmail.com,Negeri,JL. Cemara Sewu Desa Tembok Luwung,Adiwerna,52194,283445604,101032811029,Kementrian Pendidikan dan Kebudayaan,421.2/025/56/85,01-08-1985,B,87,2018,Kementrian Pendidikan dan Kebudayaan,14
2873,35-0592,,,,SD NEGERI TEMBOK LUWUNG 04,sdnegeritembokluwung04@gmail.com,Negeri,Jl. Manunggal Desa Tembok Luwung,Adiwerna,52194,0,101032811054,,,,A,91,0,,14
2874,35-0593,,,,SD NEGERI UJUNGRUSI 01,sdnujungrusi_1@yahoo.co.id,Negeri,JL.RAYA UJUNGRUSI,Adiwerna,52194,0283 446897,101032811007,GUBENUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/56/85,01-08-1918,A,92,2021,KEPALA DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,14
2875,35-0595,,,,SD NEGERI UJUNGRUSI 03,sdnujungrusi03@gmail.com,Negeri,Jalan Kemuning I Ujungrusi,Adiwerna,52194,283444073,101032811037,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/ /56/85,1 AGUSTUS 1985,B,82,2021,DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,14
2876,35-0596,,,,SD NEGERI UJUNGRUSI 04,sdnegeriujungrusi4@gmail.com,Negeri,Jl. Raya Ujungrusi Desa Ujungrusi Kec. Adiwerna Kab. Tegal,Adiwerna,52194,0,101032811058,,,,A,91,2022,,14
